Total Current Assets,Total Current Liabilities,Total Debt,"Total Assets, Reported",Net Income - Actual,Total Revenue,Total Equity,"Property Plant And Equipment, Total - Gross",Total CO2 Equivalent Emissions To Revenues USD in million,Company Market Capitalization,Revenue Per Share,P/E (Daily Time Series Ratio),returns_yearly,RIC,Year,ESG Score
2188.998131,1161.940359,1038.433412,4556.756318,554.7471808,3568.700739,1327.699683,528.1547087,10.67119158,11550.07946,0.865559238,25.67528617,64.794466495,ITV.L,2013,49.26346677
2109.236602,1435.406699,629.1286568,4294.630884,743.5687968,3955.232529,1420.506283,761.5767951,9.971463352,12319.72904,0.962109591,20.58514462,14.331484520999997,ITV.L,2014,45.64490766
1688.105398,1420.251036,398.6669574,3966.424767,845.5691566,4033.388358,1579.094901,711.6828106,7.122157187,15349.82036,0.998363455,19.7719271,29.772969124,ITV.L,2015,55.29017978
1834.875906,1395.684726,903.4368921,4496.551318,927.6072238,4380.121441,1641.808642,667.6295467,7.139095746,10015.67085,1.085531955,16.76611392,-19.549664292,ITV.L,2016,53.03113686
1913.303069,1578.999309,1480.311852,4419.964473,839.6130158,3779.729596,890.6542978,555.1169446,5.274390221,9001.800097,0.93813095,16.43985299,-17.677061229000003,ITV.L,2017,53.55187594
1707.923468,1725.489136,1429.575181,4530.591287,883.3970884,4231.974922,928.278024,637.7688898,4.898599646,6411.34278,1.053516286,11.73071502,-25.477314763,ITV.L,2018,65.53130112
1774.506302,1608.664592,1335.663622,4347.604225,821.1011006,4096.290249,1039.699954,435.0155636,3.867692981,8059.358105,1.020755108,13.62815885,23.210083777999998,ITV.L,2019,69.08061132
1999.469637,1750.198886,1478.387696,4730.840626,718.9491684,4386.104482,1124.370194,611.2437019,3.273143109,5878.197108,1.091613858,14.26663105,-8.761615062999992,ITV.L,2020,77.89666284
2599.231579,1919.684975,1627.083419,5404.925004,605.7322275,3802.452931,1534.107223,668.6082284,2.49210114,6020.550448,0.950138164,12.19256645,1.497794991000001,ITV.L,2021,74.98950093
709.1611803,473.327183,658.681036,1979.07214,102.6451673,1889.928852,778.7310773,2470.468682,,1311.484235,73.46662204,19.10858375,51.891891814999994,LENV.VI,2009,
672.9628357,417.2679379,631.3706122,2071.824715,,1792.965126,824.4703087,2709.00189,,2972.36905,69.697381,13.91067428,101.972108765,LENV.VI,2010,
1027.745301,630.3003144,825.2290817,2626.511939,,2421.039395,941.6333356,2856.226339,,2200.25533,94.11231858,6.368697166,-25.318383245,LENV.VI,2011,
1313.517152,753.9559871,850.1372168,3029.725566,341.3401776,2839.049838,1281.184466,3026.819417,,2393.383723,108.483781,9.323607916,9.537032303000004,LENV.VI,2012,
1520.131412,744.4136584,1154.649567,3473.520952,228.047577,2609.973348,1455.504539,3427.733798,,1525.796778,98.30408091,11.22548848,-45.698910317,LENV.VI,2013,
1127.534023,696.1858102,882.8137664,2873.10349,65.98504911,2255.152725,1235.970483,3474.273272,,2018.090164,84.93983898,66.85121639,29.593117781,LENV.VI,2015,
1117.226138,538.7115692,742.0064943,2617.949414,138.545938,2146.812046,1272.375409,3256.986783,,3209.892767,80.85921077,15.27514521,57.139445085999995,LENV.VI,2016,
1337.478974,739.9285114,607.1415055,2759.974769,242.9092676,2243.560765,1404.688814,3276.409798,,3371.261741,84.50323033,9.972076302,-3.199796941,LENV.VI,2017,
1256.065786,611.2510646,458.9676227,2995.729418,343.7216376,2710.377755,1770.982834,3935.990451,701.2145035,2412.311449,102.0857911,10.7162993,-26.051355543000003,LENV.VI,2018,48.20548023
1187.626158,678.4165979,543.3606294,3017.381182,168.3951175,2495.656712,1722.34494,4066.428113,694.9270327,2461.47128,93.99836955,16.68382737,6.069447198999999,LENV.VI,2019,50.37173221
2200.520274,599.0547142,1896.057645,5084.255007,19.90652526,1993.902052,2116.44724,5447.550073,645.3319652,3667.625345,75.09988896,29.23219951,28.746302164,LENV.VI,2021,54.99571095
1202.416,451.041,1255.654,2749.913,221.034,2389.372,573.111,1171.908,,3251.821286,29.97092433,16.54980429,37.969060438,IFF,2009,32.08108538
1128.066,484.454,1011.529,2644.774,214.317,2326.158,769.003,1265.885,95.21659927,4444.466973,29.41004375,17.51103299,35.027504843,IFF,2010,57.86886295
1325.195,660.951,921.567,2872.455,272.485,2622.862,999.422,1344.883,84.32334368,4240.66189,32.60643958,14.39216311,-2.1740389550000003,IFF,2011,65.57731629
1317.22,564.566,894.936,2965.581,306.156,2788.018,1104.412,1432.094,76.83787675,5427.368437,34.22266685,26.005495,27.319737413,IFF,2012,74.79566165
1572.687,629.878,1031.175,3246.192,327.543,2821.446,1248.808,1667.017,80.20208297,7008.504248,34.47809563,19.70143098,28.732975972,IFF,2013,73.68163712
1652.903,560.366,932.814,3331.731,367.952,2952.896,1463.072,1757.983,77.73982017,8207.281477,36.04169413,21.55554658,18.996391799999998,IFF,2014,74.46601139
1710.027,518.808,942.322,3494.621,416.311,3088.533,1518.561,1766.746,81.62275002,9601.135364,37.89890053,22.66531529,21.199539366,IFF,2015,77.05531573
1437.109,725.156,1067.722,3702.01,426.624,3023.189,1590.317,1812.283,74.39504549,9358.507061,37.37361388,23.40502027,3.136062525999999,IFF,2016,75.44589824
1609.014,898.297,1325.371,4016.984,441.406,3116.35,1626.244,1913.333,60.78260662,12052.70408,38.96362886,29.22040623,28.637023232,IFF,2017,81.11521985
1896.544,768.768,1639.152,4598.926,468.261,3398.719,1684.202,2090.755,52.90356675,14315.76321,42.82120449,25.81539503,-8.623513896,IFF,2018,80.95127196
2941.86,1128.311,4553.059,12889.395,568.61,3977.539,6032.951,2492.938,56.36483762,13776.26816,45.13724311,34.44979654,5.116400808,IFF,2019,86.58446685
2942.544,1552.19,4386.852,13287.411,699.653,5140.084,6217.304,2983.43,54.31727344,11639.07293,45.36422286,33.47985641,-7.156963461000002,IFF,2020,84.39994037
1003.852846,770.102617,20.40910783,1581.168871,,1156.685549,286.4405887,1019.344571,,,7.711236997,,0.0,CTT.LS,2009,
913.762852,681.4997525,19.10149154,1466.237924,,1043.229202,329.9625042,940.3338506,,,6.954861347,,0.0,CTT.LS,2010,
815.1063819,561.4483495,14.38082848,1361.048777,,960.3240906,353.1365566,,,,6.402160605,,0.0,CTT.LS,2011,
815.1063819,561.4483495,14.38082848,1361.048777,,960.3240906,353.1365566,,,,6.402160605,,0.0,CTT.LS,2012,
867.8788395,592.9570139,15.06500686,1402.760516,,922.6992691,358.7102201,898.7552908,,1152.513951,6.151328461,18.40995916,0.902527076,CTT.LS,2013,
973.7430107,672.7581576,9.619663524,1512.129134,84.8304531,948.4958628,377.0649724,873.1993567,,1454.72691,6.323305752,17.56072985,44.981788311,CTT.LS,2014,
1004.676187,746.8611262,4.547498942,1428.653747,85.48245954,850.7634307,301.8609448,716.557104,,1442.31709,5.671756205,17.66489765,18.086181965,CTT.LS,2015,
830.3189692,624.4172522,8.811459476,1215.747233,90.64148848,765.8136423,273.3022339,649.2667,,1016.347771,5.109398372,14.17573958,-20.591181689000003,CTT.LS,2016,
899.2036585,855.590286,277.2832317,1384.248539,67.57399829,704.0249895,245.3804878,639.1347666,,631.0504912,4.708343768,14.70871954,-40.11640312,CTT.LS,2017,
1115.978659,1369.98942,755.2785595,1929.877749,49.64811896,810.939792,220.5398328,743.6485887,,506.8125516,5.408044887,23.01742324,-1.9672436032926548,CTT.LS,2018,
855.9575993,1553.24399,1159.887146,2126.880517,43.07315636,786.7059134,155.6584205,929.9065511,20.9098682,536.3988969,5.244706089,14.54230489,20.659641059000005,CTT.LS,2019,75.59010057
872.1054525,2095.366993,1677.947167,2817.569334,32.64532576,771.2728628,147.0446831,917.9478847,21.62802965,430.5080606,5.141819085,33.02417088,-23.206786094,CTT.LS,2020,67.64807499
1109.488532,2749.418393,2369.137555,3535.543026,19.83601875,821.7562653,183.1355887,1076.967049,19.4269197,776.7205511,5.478375102,17.65503876,78.584896427,CTT.LS,2021,70.34086125
329.4279412,428.5427827,131.1982583,656.8506689,120.3643973,719.5852073,25.35162852,524.3633447,132.2980143,1571.639124,4.986693151,19.09072449,16.159343449999998,DLAR.L,2009,37.60907779
333.6114671,448.7886283,78.37410972,664.8389308,108.1642366,836.0401705,9.387013142,592.7228298,117.8174702,1265.962434,7.717165895,7.760553693,-2.9245116929999995,DLAR.L,2010,47.00900207
339.9615138,483.9640795,102.3091725,682.3284157,39.3127548,743.9063502,21.32777421,655.7087877,120.8479455,1374.969838,6.832242826,43.34771257,17.359369303,DLAR.L,2011,46.05286889
292.5025216,477.7381086,78.12875234,653.6879013,67.56017078,845.8077841,-79.24945166,672.5796897,100.377355,1477.139978,7.721617739,27.09922367,8.073121319000002,DLAR.L,2012,52.18368745
292.7719085,498.441894,154.2904918,674.7738846,66.87445154,735.2739986,-108.3833701,674.1658433,121.9956082,1441.348864,6.679164907,23.7127417,1.5828739840000003,DLAR.L,2013,56.43053897
403.420339,620.8514249,245.8784582,803.3471411,101.2632845,853.9202475,-125.6009715,774.7334099,92.59937174,819.4841167,7.764647798,13.44120756,-37.647070473999996,DLAR.L,2014,56.68705334
323.3819745,534.160382,210.9271572,686.3313847,70.31657813,628.913978,-226.9921311,689.1576301,124.0708204,661.8785259,5.612673938,10.45466779,-9.859729231,DLAR.L,2015,54.55594027
323.2877487,519.2968562,207.3227645,640.0701447,60.71423346,642.7571382,-215.2423244,660.4347273,118.9802193,771.1915062,5.804166729,15.16979547,42.15947443500001,DLAR.L,2016,65.7248138
259.5848139,430.5217879,169.93953,562.4337635,58.96379234,575.6498971,-187.8935228,609.8123558,134.8116545,883.5119957,5.122332217,13.21531318,9.734355944999999,DLAR.L,2017,50.24549047
223.6797847,354.1596592,89.55600404,460.5336921,59.93355482,692.2020406,-41.48447135,462.776096,35.11841975,556.1968291,6.159453568,4.555554322,-33.876216846,DLAR.L,2018,58.07310264
262.0536878,419.0774042,154.678134,489.0539484,55.59267336,735.9916602,-50.95126401,430.8053167,33.42568593,196.3475907,6.523724513,46.9069292,-87.73092130304613,DLAR.L,2019,67.11124614
277.9462858,213.1473005,123.9452931,519.9084542,35.85949853,547.896101,130.9766724,476.479347,32.40399654,410.2871305,3.148828167,21.51758516,11.463465827,DLAR.L,2021,58.65951578
240.9855963,196.8996863,46.18334294,462.1377633,36.65223339,585.0656168,216.3874272,66.19640228,,443.0292948,7.663237023,11.75751084,60.387550682000004,AFRY.ST,2009,
258.320857,222.7524371,45.96952599,500.3368621,37.2645827,654.2008603,253.2045194,73.03748499,,669.8213647,8.566436613,6.557684644,44.07507122129721,AFRY.ST,2010,
288.2351188,209.4399237,34.36764136,588.7507824,34.0225072,646.5170348,349.6676503,56.06724493,,522.9486193,8.49346946,13.97400175,-17.851372464,AFRY.ST,2011,
302.4623247,199.8170679,10.0322309,598.6526903,45.94594595,744.9112924,353.9011005,51.8017364,,904.3878316,9.77164799,15.6568439,39.585489779,AFRY.ST,2012,
453.8823747,368.5409165,193.3801126,1156.541409,54.56615949,891.9459576,524.3129289,61.90564122,,1313.537867,11.47108998,20.39734123,43.217975275078125,AFRY.ST,2013,
399.9875713,346.3731415,0.0,1098.994827,81.52199245,1295.228922,568.8473907,,,1220.15515,14.40622926,16.83131591,15.204871957999998,AFRY.ST,2014,
341.992175,298.6466551,123.8021936,936.8866654,65.28763799,1129.497787,507.0489385,67.69289975,,1278.16565,12.63176469,19.48758994,17.711522149254222,AFRY.ST,2015,
366.127982,303.0012431,194.5776357,984.5853312,71.68662568,1166.234535,500.2782217,72.02983484,,1387.97254,12.98882812,19.12014325,19.209287032,AFRY.ST,2016,
433.149972,310.7260889,0.0,1142.659508,82.87671233,1215.455055,513.6313229,,,1655.20389,13.48827674,20.37839041,11.792381725000002,AFRY.ST,2017,
525.2569589,495.8728069,336.2717485,1387.27337,91.65835089,1543.338576,606.2157845,104.0028287,4.744662413,1327.008754,17.13768577,14.54462226,-6.648466606,AFRY.ST,2018,53.49519206
539.5147079,454.7919208,401.3600831,1492.024762,91.78076275,1578.667932,615.5392888,113.1896435,3.326742602,2522.990022,17.56252257,25.36751566,48.63279919,AFRY.ST,2019,59.38801911
801.3245033,722.8156377,834.5439009,2603.61034,122.6962104,2114.078188,1000.640889,435.5906858,2.126048966,3332.42734,20.31909984,35.06249695,28.091297252000007,AFRY.ST,2020,62.47489776
924.1856162,876.3451332,827.7742611,2863.125091,134.0097636,2311.803087,1217.802016,457.5887423,2.118169678,3080.001378,20.54123375,25.66786786,9.914320141000001,AFRY.ST,2021,63.81222855
1455.645,1246.221,12047.698,18951.848,-483.251,6056.001,2932.162,19385.78,111.8359163,5098.507194,13.44436551,1.899606783,-22.581421091999996,MGM,2011,55.25002403
2376.355,3138.297,12909.094,29160.042,652.377,10797.479,7577.061,,69.34942978,12796.65335,18.65510068,30.42731184,-27.578792199,MGM,2018,62.29618581
825.8875079,569.9068366,1637.472073,2267.14839,6.044847668,1084.122941,408.728961,197.6646189,,747.8490803,3.418022032,28.34943718,66.912830372,TAVHL.IS,2009,
844.9647841,542.1549734,1889.712481,2778.932679,68.53176503,1223.273079,538.1861808,282.7662243,132.7970175,1148.125486,3.367290361,16.59972648,58.426986221,TAVHL.IS,2010,55.2317795
890.1496716,588.6383132,1667.408436,2719.523225,69.60333329,1007.243574,583.1484784,356.0685372,61.03447001,1009.092537,2.772625775,16.06220408,12.818787931,TAVHL.IS,2011,58.26906356
915.4854796,567.9609864,1598.086249,2699.658984,70.68225544,1134.037091,616.4154369,384.9068362,63.26604525,1239.643794,3.121651109,7.821758976,16.366901621518416,TAVHL.IS,2012,54.42956391
954.5255436,419.0824889,1636.204349,2794.265886,163.0817519,1067.1654,667.1205404,382.1115685,50.80369582,1803.489979,2.937573574,9.483865026,63.263873287553885,TAVHL.IS,2013,59.59917034
1072.657173,540.3881574,1860.185007,3252.513951,182.8944834,1410.325205,816.223163,422.5925722,65.11332729,2119.178092,3.882185511,12.76088387,26.434999938,TAVHL.IS,2014,66.83615921
1098.831428,415.4853929,1672.914777,3201.697212,248.5212884,1103.006109,881.2931712,421.3730116,69.72600097,1673.918811,3.03623187,7.23709142,2.2725937619999996,TAVHL.IS,2015,72.42432944
998.3166994,977.1983362,1594.34954,3590.734245,233.6485914,1088.691478,877.0332642,432.8569412,65.32610179,1129.460329,2.996828155,7.106233976,-16.499055249,TAVHL.IS,2016,68.18450876
833.6858705,946.3267452,1305.748528,3260.405803,134.9133083,1172.647183,849.5616064,473.8950799,,1760.92863,3.227932029,8.057483159,57.52849496500001,TAVHL.IS,2017,63.61121441
991.8547042,1094.543012,1342.014851,3623.818092,214.6352248,1365.765766,1071.818956,546.9931983,,1406.48262,3.759527269,13.95795958,20.295484112999997,TAVHL.IS,2018,60.14157585
1039.336178,952.3729241,1291.41435,3958.288604,287.2717442,799.7809432,1190.390173,621.3597578,44.67488764,1659.116872,2.201547542,16.1240589,31.79386556949015,TAVHL.IS,2019,63.70196953
1208.497186,1010.377105,1302.145596,4307.770778,408.2860051,839.8908145,1478.905006,482.371141,78.57223141,1041.158588,2.311957511,,-9.518778476,TAVHL.IS,2020,77.26444437
91.40622762,71.63625426,0.012890659,159.3571858,37.88286638,321.3369045,87.32275344,60.03036466,,451.7308794,4.768903266,12.29424735,-2.2392977687745352,PAYP.L,2009,33.19966941
68.26891558,73.95178353,9.020472629,179.9252019,32.27274053,292.9388801,105.4087076,66.32446285,3.717504225,354.1251183,4.324998275,10.07775991,-7.151516822000001,PAYP.L,2010,33.84407006
71.3309814,61.44162925,0.051314945,191.0679923,39.1588785,309.8669019,129.3072482,73.05163566,4.053333101,547.0481431,4.564982474,14.03798708,54.421678702,PAYP.L,2011,34.72445776
246.339722,219.9609697,0.0,365.3122422,42.26731432,317.365298,145.0815511,77.4036936,3.560557714,856.0259086,4.683222917,17.94346063,46.372890668000004,PAYP.L,2012,37.36642542
374.8301284,337.706164,0.0,498.9040055,46.80031423,316.9810747,161.1005548,83.75161511,5.621799184,1069.809348,4.63293457,19.39753485,27.784317286,PAYP.L,2013,41.76832282
341.5432294,317.1034873,0.0,489.8045554,60.06986812,353.4965093,172.7810454,99.77173134,4.562967824,897.7205403,5.175844416,15.5120896,-5.100155297000001,PAYP.L,2014,35.0593345
395.6737536,281.9808875,0.0,452.9016964,59.95405819,323.7202756,171.0823024,90.72227572,5.415136939,870.4257582,4.742564267,29.39494341,7.965922509999999,PAYP.L,2015,39.06675525
280.5464622,210.5616816,0.0,336.8108201,58.45235651,305.1860786,126.3166207,93.90362968,5.465483571,813.4427091,4.482744883,35.16559346,20.24499054,PAYP.L,2016,34.24440403
190.9450152,158.2564952,0.0,250.6906025,59.66928034,265.8587683,91.76044058,95.13379248,5.615765953,841.0206186,3.888585332,10.43786441,3.414194233,PAYP.L,2017,41.9570112
291.9413611,281.3866465,0.0,367.9280188,57.44273788,299.2417872,85.90228725,115.3912995,4.534802264,704.1935381,4.371721936,12.67647566,0.8897151249999986,PAYP.L,2018,41.0292972
230.1524629,236.0893928,0.0,301.7435496,55.28054058,275.7049778,65.35053427,112.4980453,3.391305925,917.2575717,4.019140177,17.12670717,32.064594997,PAYP.L,2019,44.32182787
252.6512517,271.729088,88.09482416,320.3693125,56.24484266,179.1786708,47.59835088,71.7849692,4.928060365,613.8192887,2.603054752,12.37066601,-18.726527476000022,PAYP.L,2020,44.13437569
233.1771709,304.7275884,119.9189792,392.5896327,44.35353277,176.0230937,45.88420095,72.2862182,2.437181505,618.489658,2.555540784,20.0754717,14.479285093000001,PAYP.L,2021,34.31168939
776.97,318.507,1249.0,4769.129,210.474,2051.543,1589.236,5183.527,,4028.03325,25.44433005,38.92322783,52.349402874,NFG,2009,23.60988248
775.377,524.324,1249.0,5105.625,219.133,1760.503,1745.971,5637.498,,5393.364955,21.29797025,24.73137327,34.544146538999996,NFG,2010,20.04619259
411.901,542.467,1089.0,5221.084,226.984,1778.842,1891.885,5646.918,,4604.520098,21.26000947,17.99072303,-7.218116068,NFG,2011,24.63279812
355.576,734.479,1570.0,5935.142,211.325,1626.853,1960.095,6615.813,,4226.257714,19.4274835,19.28380944,-4.383203438,NFG,2012,24.31271888
448.677,302.171,1649.0,6218.347,264.876,1829.551,2194.729,7313.203,179.8255419,5981.285885,21.69225202,23.08363777,38.663492659,NFG,2013,24.54942388
377.332,490.576,1734.6,6739.597,291.778,2113.081,2410.683,8245.791,150.0179122,5858.909642,24.87372039,19.70944653,1.767546170999999,NFG,2014,29.86912846
375.801,446.14,2084.009,6564.939,252.473,1760.913,2025.44,9261.323,174.3413786,3618.103158,20.8669243,,-42.691236132,NFG,2015,33.94339291
413.031,303.737,2086.252,5636.387,,1452.416,1527.004,9539.581,203.7983608,4823.561633,17.11785983,,32.869053817,NFG,2016,26.14071691
818.28,646.039,2383.681,6103.32,283.482,1579.881,1703.735,9945.56,180.3933334,4699.318657,18.36614126,16.65599947,0.7809303880000007,NFG,2017,27.77696347
544.591,440.06,2131.365,6036.486,288.764,1592.668,1937.33,10439.839,,4399.629024,18.4251912,15.57109217,-2.7417507640000007,NFG,2018,39.93089842
,,,,,,,,,,,,0.0,CRTO.O,2009,
47.111224,27.685101,0.0,52.294823,,86.907659,24.187008,4.110761,,,6.056669221,,0.0,CRTO.O,2010,
72.068587,49.194807,0.0,82.814215,,199.662153,33.405815,11.899026,,,4.201472454,,0.0,CRTO.O,2011,
72.068587,49.194807,0.0,82.814215,,199.662153,33.405815,11.899026,,,4.201472454,,0.0,CRTO.O,2012,
150.270424,94.879373,0.0,180.929322,,349.373366,80.069108,28.578204,,1932.662691,7.190722002,,-3.251883914,CRTO.O,2013,
573.432,262.51,14.78,686.51,70.87401,988.249,414.615,90.018,,2473.846888,15.56462844,57.13342726,6.659599663999999,CRTO.O,2015,
663.414,357.84,10.428,841.719,90.53743,1323.169,474.325,146.522,,2619.320571,20.32627258,34.20397492,13.939408558999999,CRTO.O,2016,
742.584,519.791,77.611,1211.186,136.777,1799.146,600.132,215.892,,1717.802527,27.41202012,22.49220161,-37.724401592,CRTO.O,2017,
991.767,621.005,3.657,1531.3,183.311,2296.692,881.525,329.175,,1538.330372,33.8485677,14.70921462,-0.31157460600000153,CRTO.O,2018,
933.851,605.344,3.508,1597.135,168.738,2300.314,943.67,423.085,3.660376491,1079.546494,33.9966806,13.28132185,-20.131728194999997,CRTO.O,2019,49.78119098
1000.461,610.339,4.405,1790.384,175.399,2261.516,1007.267,594.723,2.209763488,1235.553924,34.47507027,19.04257887,41.588102654,CRTO.O,2020,70.32369564
1064.55,600.331,3.275,1853.41,134.171,2072.617,1117.142,596.871,0.313631202,2560.885698,33.52740656,23.26639332,86.32210914200002,CRTO.O,2021,75.74769327
