RIC,Year,returns_yearly
AGRORq.L,2012,3.4030047280000026
AGRORq.L,2013,5.221631538
AGRORq.L,2014,-5.008217553
AGRORq.L,2015,120.87472048500001
AGRORq.L,2016,7.921245612
AGRORq.L,2017,-19.244302127557354
AGRORq.L,2018,19.202647152
AGRORq.L,2019,-10.04502657
AGRORq.L,2020,27.453015909000005
AGRORq.L,2021,45.789899458999976
AGRP.L,2009,0.0
AGRP.L,2010,0.0
AGRP.L,2011,0.0
AGRP.L,2012,0.0
AGRP.L,2013,0.0
AGRP.L,2014,0.0
AGRP.L,2015,12.168400347
AGRP.L,2016,8.133460930999998
AGRP.L,2017,17.788138116
AGRP.L,2018,-13.790214904
AGRP.L,2019,44.662675209
AGRP.L,2020,4.264385347285021
AGRP.L,2021,-3.3438886519999986
AGRV.VI,2009,63.40228464
AGRV.VI,2010,25.043118815
AGRV.VI,2011,4.228204799999999
AGRV.VI,2012,20.630120225
AGRV.VI,2013,-11.061673175000001
AGRV.VI,2014,-18.154262016000004
AGRV.VI,2015,26.035854555
AGRV.VI,2016,23.367765017
AGRV.VI,2017,-5.930485579999999
AGRV.VI,2018,-45.162338608
AGRV.VI,2019,17.599127200999998
AGRV.VI,2020,-12.337044331
AGRV.VI,2021,17.775979834
AHT.L,2009,94.771091552
AHT.L,2010,99.068674788
AHT.L,2011,40.947473765
AHT.L,2012,69.73099691499999
AHT.L,2013,62.892344393
AHT.L,2014,45.413646129
AHT.L,2015,1.1144380540000007
AHT.L,2016,42.793223886999996
AHT.L,2017,25.911767181000002
AHT.L,2018,-13.269006129999998
AHT.L,2019,46.465308015000005
AHT.L,2020,47.063400540999986
AHT.L,2021,52.528662388
AIR.PA,2009,31.227202149999997
AIR.PA,2010,23.988707690000002
AIR.PA,2011,36.950566349
AIR.PA,2012,27.272436362
AIR.PA,2013,69.55899535
AIR.PA,2014,-24.983201127999997
AIR.PA,2015,49.24224229449924
AIR.PA,2016,5.428228818000001
AIR.PA,2017,31.922025981
AIR.PA,2018,5.313551993999999
AIR.PA,2019,49.234754949999996
AIR.PA,2020,-12.186814438
AIR.PA,2021,26.695390535000044
AIRF.PA,2009,34.479620777
AIRF.PA,2010,30.035745007
AIRF.PA,2011,-112.438350466
AIRF.PA,2012,69.078915626
AIRF.PA,2013,14.680609535999999
AIRF.PA,2014,14.081230574
AIRF.PA,2015,-8.136465459
AIRF.PA,2016,-24.238054021000004
AIRF.PA,2017,111.437383746
AIRF.PA,2018,-27.355234570000004
AIRF.PA,2019,12.253440873
AIRF.PA,2020,-33.090355643
AIRF.PA,2021,-16.029087588
AIRP.PA,2009,30.286336957
AIRP.PA,2010,24.370704024
AIRP.PA,2011,4.2262760329999995
AIRP.PA,2012,12.24742604
AIRP.PA,2013,10.974284802
AIRP.PA,2014,13.224554691
AIRP.PA,2015,5.4343245980000034
AIRP.PA,2016,8.326724677
AIRP.PA,2017,12.450923749
AIRP.PA,2018,6.536491962
AIRP.PA,2019,27.977525238
AIRP.PA,2020,10.409253675999999
AIRP.PA,2021,6.731106333
AIXGn.DE,2009,196.597674248
AIXGn.DE,2010,25.401486737000006
AIXGn.DE,2011,-88.976972454
AIXGn.DE,2012,-3.308860916000003
AIXGn.DE,2013,23.595962180000004
AIXGn.DE,2014,-6.502412891
AIXGn.DE,2015,-54.631042012
AIXGn.DE,2016,-14.497397461999999
AIXGn.DE,2017,152.540677204
AIXGn.DE,2018,-13.326022724000003
AIXGn.DE,2019,10.647274833000003
AIXGn.DE,2020,59.562723236000004
AIXGn.DE,2021,53.05144572099999
AKA.PA,2009,29.604634002999997
AKA.PA,2010,34.219047175
AKA.PA,2011,27.090579252
AKA.PA,2012,61.86537010400001
AKA.PA,2013,12.841289243999999
AKA.PA,2014,34.409684672
AKA.PA,2015,18.947183938000002
AKA.PA,2016,30.461750057000003
AKA.PA,2017,35.455009706
AKA.PA,2018,3.236395879
AKA.PA,2019,47.188885803000005
AKA.PA,2020,-34.766202224
AKA.PA,2021,94.53365165499999
AKAM.O,2009,62.577425274
AKAM.O,2010,69.13544962099999
AKAM.O,2011,-23.833307649999995
AKAM.O,2012,27.358171925
AKAM.O,2013,20.248427771000003
AKAM.O,2014,33.856389368
AKAM.O,2015,-13.310695113
AKAM.O,2016,31.817997691000002
AKAM.O,2017,3.1816339550000023
AKAM.O,2018,-5.051518487000001
AKAM.O,2019,36.801583836
AKAM.O,2020,22.581809131999997
AKAM.O,2021,2.169092040999999
AKAST.OL,2009,69.95545428700001
AKAST.OL,2010,37.922586937
AKAST.OL,2011,-20.745916956
AKAST.OL,2012,72.619675869
AKAST.OL,2013,8.794095745
AKAST.OL,2014,-0.13218486300000132
AKAST.OL,2015,-53.275239825
AKAST.OL,2016,53.979749049000006
AKAST.OL,2017,7.644553815000002
AKAST.OL,2018,-17.368866991000004
AKAST.OL,2019,-24.279858209
AKAST.OL,2020,-4.899189490000004
AKAST.OL,2021,-11.917879016
AKE.PA,2009,92.861703258
AKE.PA,2010,83.463760701
AKE.PA,2011,11.843677917999997
AKE.PA,2012,45.873411053
AKE.PA,2013,11.626254551999999
AKE.PA,2014,-33.158782224
AKE.PA,2015,23.380595160999995
AKE.PA,2016,42.297178173999995
AKE.PA,2017,12.473645766
AKE.PA,2018,-25.830042235
AKE.PA,2019,29.921695404999998
AKE.PA,2020,10.807053572000001
AKE.PA,2021,23.666872053999946
AKENR.IS,2009,98.734715522
AKENR.IS,2010,23.477267517000005
AKENR.IS,2011,-55.843303688999995
AKENR.IS,2012,22.896288228135067
AKENR.IS,2013,-26.521729893422883
AKENR.IS,2014,14.004778021154141
AKENR.IS,2015,-26.159533153834243
AKENR.IS,2016,-3.8317765760000038
AKENR.IS,2017,11.295358253
AKENR.IS,2018,-32.24547008205063
AKENR.IS,2019,69.33521836207663
AKENR.IS,2020,91.26730994799996
AKENR.IS,2021,-19.392671024999974
AKRBP.OL,2009,44.892826528966424
AKRBP.OL,2010,-11.305646598000003
AKRBP.OL,2011,156.050191094
AKRBP.OL,2012,-4.702491123
AKRBP.OL,2013,-16.139247867
AKRBP.OL,2014,-34.245159767000004
AKRBP.OL,2015,42.232490803000005
AKRBP.OL,2016,112.389015317
AKRBP.OL,2017,36.198391367
AKRBP.OL,2018,21.232718489000003
AKRBP.OL,2019,41.18017063
AKRBP.OL,2020,1.2408386000000027
AKRBP.OL,2021,36.131054677
AKRN.MM,2009,121.945571873
AKRN.MM,2010,36.515399355
AKRN.MM,2011,38.595869649
AKRN.MM,2012,15.369649268
AKRN.MM,2013,-14.086679945000002
AKRN.MM,2014,64.37861079000001
AKRN.MM,2015,88.285811677
AKRN.MM,2016,6.247094488000002
AKRN.MM,2017,19.64220095
AKRN.MM,2018,28.329470159
AKRN.MM,2019,9.731575222
AKRN.MM,2020,31.438499839000002
AKRN.MM,2021,17.944887443
AKSA.IS,2009,115.528073842
AKSA.IS,2010,48.858057711999955
AKSA.IS,2011,28.539637719999998
AKSA.IS,2012,22.968361755
AKSA.IS,2013,64.10215396499999
AKSA.IS,2014,5.578679682000002
AKSA.IS,2015,47.419487613
AKSA.IS,2016,-2.0282967120000026
AKSA.IS,2017,48.429285334
AKSA.IS,2018,-41.707767055000005
AKSA.IS,2019,78.10452511300001
AKSA.IS,2020,88.34155149099999
AKSA.IS,2021,42.153404789
AKSEN.IS,2009,0.0
AKSEN.IS,2010,6.465312110000001
AKSEN.IS,2011,-45.815710332
AKSEN.IS,2012,55.963864640000004
AKSEN.IS,2013,-51.187364974000005
AKSEN.IS,2014,18.79290048099998
AKSEN.IS,2015,-11.809024744999997
AKSEN.IS,2016,19.079494652
AKSEN.IS,2017,37.755638422
AKSEN.IS,2018,-36.661598322
AKSEN.IS,2019,44.681008061
AKSEN.IS,2020,76.431918921
AKSEN.IS,2021,68.939597394
AKSOA.OL,2009,0.0
AKSOA.OL,2010,0.0
AKSOA.OL,2011,0.0
AKSOA.OL,2012,0.0
AKSOA.OL,2013,0.0
AKSOA.OL,2014,-38.752290074
AKSOA.OL,2015,-17.332041498000002
AKSOA.OL,2016,36.05887848799999
AKSOA.OL,2017,16.569053999
AKSOA.OL,2018,-7.078475358999997
AKSOA.OL,2019,-38.181120183
AKSOA.OL,2020,79.16234211
AKSOA.OL,2021,20.613886361000002
AKW.PA,2009,110.245571255
AKW.PA,2010,90.048508197
AKW.PA,2011,10.090196088999994
AKW.PA,2012,17.394970199
AKW.PA,2013,106.926761243
AKW.PA,2014,29.187397730999997
AKW.PA,2015,55.188161576999995
AKW.PA,2016,46.666773145
AKW.PA,2017,22.13512446234678
AKW.PA,2018,-68.273276041
AKW.PA,2019,30.269420402999998
AKW.PA,2020,34.556686473
AKW.PA,2021,4.571797829999995
AKZO.AS,2009,55.365771155
AKZO.AS,2010,7.5478166840000025
AKZO.AS,2011,-14.088131511999995
AKZO.AS,2012,35.955299296
AKZO.AS,2013,18.012807413
AKZO.AS,2014,6.281237860000001
AKZO.AS,2015,11.370530348
AKZO.AS,2016,0.2688186829999999
AKZO.AS,2017,31.306912940999997
AKZO.AS,2018,0.4085635280000002
AKZO.AS,2019,34.242818461
AKZO.AS,2020,5.125648678696326
AKZO.AS,2021,10.232193276
ALB,2009,58.171438425999995
ALB,2010,48.485303387
ALB,2011,5.062088638999999
ALB,2012,23.970554081
ALB,2013,4.913645056
ALB,2014,-1.9252134599999984
ALB,2015,3.7986589369999977
ALB,2016,48.296252055
ALB,2017,43.964083539
ALB,2018,-44.956596696999995
ALB,2019,4.482172657999998
ALB,2020,90.821186618
ALB,2021,45.444833521999996
ALDA.PA,2009,0.0
ALDA.PA,2010,0.0
ALDA.PA,2011,0.0
ALDA.PA,2012,0.0
ALDA.PA,2013,0.0
ALDA.PA,2014,0.0
ALDA.PA,2015,0.0
ALDA.PA,2016,0.0
ALDA.PA,2017,-7.187622446999999
ALDA.PA,2018,-13.731875293000002
ALDA.PA,2019,35.89055631628604
ALDA.PA,2020,1.4015063009999977
ALDA.PA,2021,7.97077956
ALE,2009,9.287773366
ALE,2010,19.25880162
ALE,2011,17.442054636
ALE,2012,2.706930499
ALE,2013,25.940935710999998
ALE,2014,16.844147758000002
ALE,2015,-3.3382427170000004
ALE,2016,28.277938285999998
ALE,2017,18.612044859
ALE,2018,6.763789065999999
ALE,2019,9.751151794000002
ALE,2020,-18.277089575
ALE,2021,0.007308606000000495
ALFA.ST,2009,45.360090828
ALFA.ST,2010,41.003911658
ALFA.ST,2011,-3.8088377140000023
ALFA.ST,2012,8.169119417
ALFA.ST,2013,24.219171697
ALFA.ST,2014,-7.4410933140000015
ALFA.ST,2015,9.742400782999997
ALFA.ST,2016,1.8507027550000021
ALFA.ST,2017,29.497331582
ALFA.ST,2018,3.290951224000003
ALFA.ST,2019,27.506684288000002
ALFA.ST,2020,1.881730072999999
ALFA.ST,2021,43.576040062
ALFAAL.L,2009,0.0
ALFAAL.L,2010,0.0
ALFAAL.L,2011,0.0
ALFAAL.L,2012,0.0
ALFAAL.L,2013,0.0
ALFAAL.L,2014,0.0
ALFAAL.L,2015,0.0
ALFAAL.L,2016,0.0
ALFAAL.L,2017,24.239558504
ALFAAL.L,2018,-130.046717045
ALFAAL.L,2019,17.455639738000002
ALFAAL.L,2020,35.601487635000026
ALFAAL.L,2021,36.636298804000006
ALG,2009,27.253160155
ALG,2010,55.749256295
ALG,2011,3.152405321999998
ALG,2012,23.944771022999998
ALG,2013,66.924685271
ALG,2014,-17.074393219
ALG,2015,15.861800135
ALG,2016,40.363186059
ALG,2017,42.561953001999996
ALG,2018,-35.237147905
ALG,2019,53.264452112
ALG,2020,15.223503687999997
ALG,2021,2.6479560420000006
ALIG.ST,2009,0.0
ALIG.ST,2010,0.0
ALIG.ST,2011,0.0
ALIG.ST,2012,0.0
ALIG.ST,2013,0.0
ALIG.ST,2014,0.0
ALIG.ST,2015,-15.696988660999999
ALIG.ST,2016,50.136037115
ALIG.ST,2017,10.830871552684897
ALIG.ST,2018,-11.28873565
ALIG.ST,2019,30.292724172999996
ALIG.ST,2020,4.150423129999997
ALIG.ST,2021,4.355000062
ALK,2009,28.722777233999995
ALK,2010,56.212941187
ALK,2011,31.231768545999998
ALK,2012,15.941605954
ALK,2013,61.563861595999995
ALK,2014,54.463389737
ALK,2015,33.863015165
ALK,2016,17.701500619
ALK,2017,-14.231160109000001
ALK,2018,-11.533366902000001
ALK,2019,15.364488411
ALK,2020,-2.1602211199999988
ALK,2021,17.870593348
ALKS.O,2009,7.185390012000001
ALKS.O,2010,35.137616022
ALKS.O,2011,43.28820786599999
ALKS.O,2012,10.233428253
ALKS.O,2013,88.47478373
ALKS.O,2014,42.708992776
ALKS.O,2015,39.053599186999996
ALKS.O,2016,1.5725168650000074
ALKS.O,2017,-0.4730238869999992
ALKS.O,2018,-54.07759828
ALKS.O,2019,-27.82928553
ALKS.O,2020,11.779635554999997
ALKS.O,2021,48.011612572000004
ALKb.CO,2009,-7.522468521000001
ALKb.CO,2010,-18.592421477000002
ALKb.CO,2011,3.330871832999998
ALKb.CO,2012,24.282303085000002
ALKb.CO,2013,49.655434348
ALKb.CO,2014,10.819679154
ALKb.CO,2015,33.10848875
ALKb.CO,2016,10.405816401
ALKb.CO,2017,-17.305032645
ALKb.CO,2018,32.736493578
ALKb.CO,2019,60.683487139
ALKb.CO,2020,46.813355017999996
ALKb.CO,2021,10.220975559000001
ALLE.K,2009,0.0
ALLE.K,2010,0.0
ALLE.K,2011,0.0
ALLE.K,2012,0.0
ALLE.K,2013,-8.602341342999999
ALLE.K,2014,26.566584376490628
ALLE.K,2015,19.650899066
ALLE.K,2016,-1.0247016770000004
ALLE.K,2017,24.083472382
ALLE.K,2018,3.749424091
ALLE.K,2019,48.996767538
ALLE.K,2020,-0.7579986820000015
ALLE.K,2021,15.860580481
ALLN.S,2009,19.373724761
ALLN.S,2010,17.409643595
ALLN.S,2011,4.186296247
ALLN.S,2012,9.353683744
ALLN.S,2013,-9.12536309
ALLN.S,2014,15.287052684999999
ALLN.S,2015,2.136605585999999
ALLN.S,2016,16.984573268
ALLN.S,2017,12.607786025
ALLN.S,2018,-2.928372792
ALLN.S,2019,27.502460967
ALLN.S,2020,10.997125974
ALLN.S,2021,-5.585224054
ALM.MC,2009,60.396359340000004
ALM.MC,2010,-18.225351203999995
ALM.MC,2011,-16.259674600999997
ALM.MC,2012,43.061545232
ALM.MC,2013,53.693424496
ALM.MC,2014,16.433120872000043
ALM.MC,2015,37.980502846
ALM.MC,2016,-19.897125921
ALM.MC,2017,-41.692776355999996
ALM.MC,2018,55.931829369999996
ALM.MC,2019,13.147621638
ALM.MC,2020,-20.883772791
ALM.MC,2021,26.407654274000002
ALMAC.HE,2009,52.369911661
ALMAC.HE,2010,16.89084823
ALMAC.HE,2011,-19.77500359
ALMAC.HE,2012,-22.099192387
ALMAC.HE,2013,-33.757014859
ALMAC.HE,2014,-2.567550549
ALMAC.HE,2015,15.635176161999999
ALMAC.HE,2016,59.255879729
ALMAC.HE,2017,40.835656895
ALMAC.HE,2018,-19.6289726
ALMAC.HE,2019,43.919005417
ALMAC.HE,2020,27.818177315999996
ALMAC.HE,2021,18.476206685999998
ALRS.MM,2009,0.0
ALRS.MM,2010,0.0
ALRS.MM,2011,-4.012820509999997
ALRS.MM,2012,9.475012985000003
ALRS.MM,2013,20.194458953999977
ALRS.MM,2014,72.321346214
ALRS.MM,2015,-2.7264517680000013
ALRS.MM,2016,61.619778951
ALRS.MM,2017,-13.690159695999997
ALRS.MM,2018,40.163488075000004
ALRS.MM,2019,-3.9725077320000004
ALRS.MM,2020,25.23488554
ALRS.MM,2021,40.242084256
ALSO.PA,2009,22.583742911999998
ALSO.PA,2010,-25.264667854000002
ALSO.PA,2011,-33.614720354
ALSO.PA,2012,34.894056633
ALSO.PA,2013,-7.495581854
ALSO.PA,2014,13.780405144
ALSO.PA,2015,6.337449747000001
ALSO.PA,2016,-3.040524389000001
ALSO.PA,2017,31.393130711999998
ALSO.PA,2018,3.8134950379999992
ALSO.PA,2019,33.068421119
ALSO.PA,2020,24.746815544999997
ALSO.PA,2021,-30.870417271
ALSS.LS,2009,79.06817441
ALSS.LS,2010,-9.350755288999997
ALSS.LS,2011,-30.67046751
ALSS.LS,2012,32.791968325
ALSS.LS,2013,40.458754157
ALSS.LS,2014,15.337175439
ALSS.LS,2015,86.279374656
ALSS.LS,2016,-4.236032356000002
ALSS.LS,2017,40.496735452
ALSS.LS,2018,26.223779537
ALSS.LS,2019,15.454174568000001
ALSS.LS,2020,14.480094825999997
ALSS.LS,2021,15.067377477000003
ALV,2009,87.814108987
ALV,2010,67.77425617600001
ALV,2011,-30.333415078000005
ALV,2012,29.886877
ALV,2013,34.794473083999996
ALV,2014,18.688116249999997
ALV,2015,20.377478143999998
ALV,2016,-3.111554642999998
ALV,2017,15.825277094
ALV,2018,-18.488451899000005
ALV,2019,28.396021727
ALV,2020,24.577669156
ALV,2021,-4.005938059
AM.PA,2009,36.244477204
AM.PA,2010,15.538924101
AM.PA,2011,-0.6435218949999981
AM.PA,2012,31.309786312
AM.PA,2013,24.620885041
AM.PA,2014,16.85017533
AM.PA,2015,12.437014129
AM.PA,2016,-5.535089633
AM.PA,2017,22.672409444
AM.PA,2018,-3.970382154000001
AM.PA,2019,2.7236672649999987
AM.PA,2020,-19.045497715
AM.PA,2021,11.134276052
AMA.MC,2009,0.0
AMA.MC,2010,28.355949816000003
AMA.MC,2011,-17.514212938000004
AMA.MC,2012,46.85221057
AMA.MC,2013,53.638010896
AMA.MC,2014,10.039119150999998
AMA.MC,2015,25.511070688000004
AMA.MC,2016,9.32128417
AMA.MC,2017,36.032912351
AMA.MC,2018,5.890141526999999
AMA.MC,2019,20.924859801
AMA.MC,2020,-3.468586018999999
AMA.MC,2021,-1.7361654439999992
AMAT.O,2009,40.771108919
AMAT.O,2010,7.246500795000001
AMAT.O,2011,-19.714547813
AMAT.O,2012,13.14566744
AMAT.O,2013,49.579745712000005
AMAT.O,2014,40.044445401
AMAT.O,2015,-21.681395384
AMAT.O,2016,61.224512046
AMAT.O,2017,50.895180803
AMAT.O,2018,-37.114865034000005
AMAT.O,2019,69.653083389
AMAT.O,2020,46.857419882
AMAT.O,2021,44.498954621
AMBEA.ST,2009,0.0
AMBEA.ST,2010,0.0
AMBEA.ST,2011,0.0
AMBEA.ST,2012,0.0
AMBEA.ST,2013,0.0
AMBEA.ST,2014,0.0
AMBEA.ST,2015,0.0
AMBEA.ST,2016,0.0
AMBEA.ST,2017,-8.73431891843978
AMBEA.ST,2018,21.734001584999998
AMBEA.ST,2019,3.6642992250000015
AMBEA.ST,2020,-1.4171999809999978
AMBEA.ST,2021,1.943395422
AMBUb.CO,2009,51.312560614999995
AMBUb.CO,2010,44.529966191999996
AMBUb.CO,2011,-5.450293219999999
AMBUb.CO,2012,13.646551323999999
AMBUb.CO,2013,67.51471390200001
AMBUb.CO,2014,78.025179498
AMBUb.CO,2015,40.559779197999994
AMBUb.CO,2016,38.231016856
AMBUb.CO,2017,76.76457101199999
AMBUb.CO,2018,54.706161956
AMBUb.CO,2019,-13.051674861000004
AMBUb.CO,2020,98.309332429
AMBUb.CO,2021,-21.552158552
AMD.O,2009,185.472918575
AMD.O,2010,-3.2444238310000006
AMD.O,2011,-31.846504413
AMD.O,2012,-58.153396484999995
AMD.O,2013,59.562291597
AMD.O,2014,-31.380628933
AMD.O,2015,19.329872645000002
AMD.O,2016,162.725140145
AMD.O,2017,0.9217218259999962
AMD.O,2018,93.323569022
AMD.O,2019,100.64456172999999
AMD.O,2020,83.5463974730191
AMD.O,2021,14.588534095000002
AME,2009,29.233638734999996
AME,2010,46.91591368
AME,2011,12.079608332
AME,2012,31.492526323999996
AME,2013,36.500281116
AME,2014,2.0201299300000013
AME,2015,3.8993165780000005
AME,2016,-7.0726158120000004
AME,2017,41.644832075
AME,2018,-3.118361622000001
AME,2019,41.826030358
AME,2020,26.246238331
AME,2021,4.2697097689999985
AMG.AS,2009,68.09016517500001
AMG.AS,2010,7.458118185
AMG.AS,2011,-4.338080107999995
AMG.AS,2012,-11.30783507
AMG.AS,2013,20.833505069999998
AMG.AS,2014,-13.128507845
AMG.AS,2015,35.735312777
AMG.AS,2016,64.684644813
AMG.AS,2017,113.555409147
AMG.AS,2018,-27.722641109999998
AMG.AS,2019,-14.066000650000003
AMG.AS,2020,37.788516052999995
AMG.AS,2021,18.373469577
AMGN.O,2009,1.209646570999999
AMGN.O,2010,-1.066331507000001
AMGN.O,2011,18.367455522
AMGN.O,2012,32.69329579
AMGN.O,2013,31.46538034533864
AMGN.O,2014,37.996644419
AMGN.O,2015,7.5544599350000015
AMGN.O,2016,-4.933153837000001
AMGN.O,2017,22.432571309999997
AMGN.O,2018,15.905188138
AMGN.O,2019,27.468559003
AMGN.O,2020,1.812444097999999
AMGN.O,2021,-4.305928085999999
AMH,2009,0.0
AMH,2010,0.0
AMH,2011,0.0
AMH,2012,0.0
AMH,2013,4.376168558
AMH,2014,7.060876620999999
AMH,2015,-0.6851971394819205
AMH,2016,27.810429392
AMH,2017,5.555883364
AMH,2018,-6.957556197
AMH,2019,29.679756269000002
AMH,2020,15.828084583
AMH,2021,26.442960786
AMN,2009,25.611322363
AMN,2010,-29.232274129000004
AMN,2011,-15.175521703000005
AMN,2012,108.813418418
AMN,2013,29.081436414000002
AMN,2014,33.317082066
AMN,2015,52.821815951
AMN,2016,27.070962710000003
AMN,2017,30.353888438
AMN,2018,21.430180589000003
AMN,2019,15.723546181
AMN,2020,17.831747099000005
AMN,2021,54.299026607
AMPF.MI,2009,154.304243423
AMPF.MI,2010,24.760994337999996
AMPF.MI,2011,-9.564953898999999
AMPF.MI,2012,18.660242341
AMPF.MI,2013,8.978657809999998
AMPF.MI,2014,21.977830230000002
AMPF.MI,2015,52.621641749000005
AMPF.MI,2016,14.51253367943143
AMPF.MI,2017,37.728521512
AMPF.MI,2018,15.139965772
AMPF.MI,2019,65.096064187
AMPF.MI,2020,38.272440647
AMPF.MI,2021,21.650453757
AMS.S,2009,78.457001719
AMS.S,2010,78.160620872
AMS.S,2011,-9.522223013999998
AMS.S,2012,104.929698986
AMS.S,2013,22.367321244
AMS.S,2014,55.329883152
AMS.S,2015,5.492488498
AMS.S,2016,-4.286961888999997
AMS.S,2017,126.72849669700001
AMS.S,2018,-107.69439804
AMS.S,2019,83.381191648
AMS.S,2020,10.509290331999999
AMS.S,2021,-7.647952205
AMSU.L,2009,2.5042685849999984
AMSU.L,2010,87.0824936678081
AMSU.L,2011,31.756295281999996
AMSU.L,2012,-29.636964387
AMSU.L,2013,55.688057743
AMSU.L,2014,18.550783128999996
AMSU.L,2015,39.053577035
AMSU.L,2016,22.337659012
AMSU.L,2017,41.41763281000001
AMSU.L,2018,-12.131395562334369
AMSU.L,2019,13.521859712999998
AMSU.L,2020,-11.469859006
AMSU.L,2021,28.218076405
AMT,2009,41.461596912
AMT,2010,18.927561714
AMT,2011,16.571318465
AMT,2012,27.468713118000004
AMT,2013,6.201102958
AMT,2014,24.069022224
AMT,2015,1.5935920570000006
AMT,2016,12.662068627
AMT,2017,33.698685216
AMT,2018,13.630638678
AMT,2019,41.227733008
AMT,2020,0.7339045610000006
AMT,2021,19.871304532
AMZN.O,2009,104.773559148
AMZN.O,2010,35.469693086999996
AMZN.O,2011,-1.7076451929999994
AMZN.O,2012,41.371279599
AMZN.O,2013,49.568885045
AMZN.O,2014,-22.074873103999998
AMZN.O,2015,84.728029602
AMZN.O,2016,13.641063318
AMZN.O,2017,46.706529319
AMZN.O,2018,32.304448628
AMZN.O,2019,23.218213001000002
AMZN.O,2020,63.129279493
AMZN.O,2021,2.380858809000001
ANA.MC,2009,10.307409853
ANA.MC,2010,-45.509478013000006
ANA.MC,2011,31.649257678
ANA.MC,2012,-0.5063126469999979
ANA.MC,2013,-15.860993511000004
ANA.MC,2014,34.400225974
ANA.MC,2015,41.878900869999995
ANA.MC,2016,-6.649041771
ANA.MC,2017,2.633764989999997
ANA.MC,2018,16.466578883
ANA.MC,2019,29.909466524
ANA.MC,2020,30.321105518
ANA.MC,2021,25.09979137
ANDR.VI,2009,86.010334035
ANDR.VI,2010,55.233271617
ANDR.VI,2011,-5.5184005009999995
ANDR.VI,2012,44.262165536999994
ANDR.VI,2013,-3.6665123989999984
ANDR.VI,2014,3.0094202249999995
ANDR.VI,2015,3.8505423219999972
ANDR.VI,2016,7.285741204000001
ANDR.VI,2017,0.46529454699999856
ANDR.VI,2018,-14.330914037
ANDR.VI,2019,3.682828252000001
ANDR.VI,2020,3.6990817110000025
ANDR.VI,2021,27.666685608
ANEA.L,2009,42.742580322
ANEA.L,2010,69.531928396
ANEA.L,2011,-4.323320614
ANEA.L,2012,-0.5821915639999999
ANEA.L,2013,1.4889446200000007
ANEA.L,2014,-17.223620309
ANEA.L,2015,-2.526517972000001
ANEA.L,2016,30.505515199
ANEA.L,2017,14.738832306
ANEA.L,2018,-27.882855351657163
ANEA.L,2019,4.556188990999999
ANEA.L,2020,7.220587340000001
ANEA.L,2021,8.162598957
ANET.K,2009,0.0
ANET.K,2010,0.0
ANET.K,2011,0.0
ANET.K,2012,0.0
ANET.K,2013,0.0
ANET.K,2014,17.020061600000002
ANET.K,2015,31.2988564
ANET.K,2016,29.621293418
ANET.K,2017,96.03353097899999
ANET.K,2018,-5.730973980999999
ANET.K,2019,8.780122132999999
ANET.K,2020,46.029222797
ANET.K,2021,18.679755303
ANF,2009,56.984959378999996
ANF,2010,65.165662222
ANF,2011,0.910336113999997
ANF,2012,18.150175893999997
ANF,2013,-28.409879737999997
ANF,2014,-6.781307366999998
ANF,2015,2.0927326821177727
ANF,2016,-65.54273127500001
ANF,2017,55.86428423500001
ANF,2018,22.150389522
ANF,2019,11.359503171999997
ANF,2020,41.861103338
ANF,2021,70.448281913
ANSS.O,2009,52.443364497
ANSS.O,2010,21.367035101
ANSS.O,2011,12.774876274999999
ANSS.O,2012,18.578984939
ANSS.O,2013,27.522571484
ANSS.O,2014,-4.282088142999999
ANSS.O,2015,13.008824426
ANSS.O,2016,0.9197241930000006
ANSS.O,2017,50.04761502
ANSS.O,2018,1.4352233269999992
ANSS.O,2019,63.092684845
ANSS.O,2020,38.480952304
ANSS.O,2021,-5.476048331
ANSY.L,2009,37.314480528495736
ANSY.L,2010,68.441321665
ANSY.L,2011,11.786596020200152
ANSY.L,2012,26.721610650000002
ANSY.L,2013,51.342421295
ANSY.L,2014,5.61861934235614
ANSY.L,2015,11.465950931651832
ANSY.L,2016,44.0432233180655
ANSY.L,2017,33.918878831
ANSY.L,2018,-4.041615800999997
ANSY.L,2019,35.93504777471691
ANSY.L,2020,14.332307881000002
ANSY.L,2021,-10.121877941000001
ANTM.K,2009,38.576046945
ANTM.K,2010,0.9183982629999998
ANTM.K,2011,19.742691741999998
ANTM.K,2012,-1.9479140889999993
ANTM.K,2013,45.504112301999996
ANTM.K,2014,33.96772245
ANTM.K,2015,14.558040256999998
ANTM.K,2016,7.098256718829859
ANTM.K,2017,48.492252304
ANTM.K,2018,19.177320869
ANTM.K,2019,18.988356421
ANTM.K,2020,13.304124200999997
ANTM.K,2021,18.136759885
ANTO.L,2009,99.227980241
ANTO.L,2010,60.798373933
ANTO.L,2011,-12.162439613
ANTO.L,2012,14.792398754
ANTO.L,2013,-35.549509727
ANTO.L,2014,-0.6929648379999986
ANTO.L,2015,-38.47253018399999
ANTO.L,2016,47.449919597999994
ANTO.L,2017,47.454479934999995
ANTO.L,2018,-16.730474165
ANTO.L,2019,23.941606095
ANTO.L,2020,51.763655133
ANTO.L,2021,3.175616541
AO.L,2009,0.0
AO.L,2010,0.0
AO.L,2011,0.0
AO.L,2012,0.0
AO.L,2013,0.0
AO.L,2014,-7.8945671220000015
AO.L,2015,-38.621723030999995
